id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
287,Regional Indian Superstitions and Beliefs,Travel,8–10,2,English,Be Stewardship in homework time: Keeping shoes outside before entering.,Keeping shoes outside before entering,Psalm 24:1,"The earth is the Lord’s, and everything in it.","During homework time, practice stewardship. Keeping shoes outside before entering is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show stewardship during homework time?,"By practicing keeping shoes outside before entering and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
288,Regional Indian Superstitions and Beliefs,Technology,6–8,3,Hinglish,Be Self-control in market visits: Keeping the temple area clean.,Keeping the temple area clean,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Keeping the temple area clean ke dauran market visits mein self-control dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Design a poster about the verse.,What is one way to show self-control during market visits?,"By practicing keeping the temple area clean and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
289,Regional Indian Superstitions and Beliefs,Nature,8–10,2,English,Show Stewardship when you festival time: Sharing prasad after worship.,Sharing prasad after worship,Proverbs 22:1,A good name is more desirable than great riches.,"During festival time, practice stewardship. Sharing prasad after worship is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show stewardship during festival time?,By practicing sharing prasad after worship and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
290,Regional Indian Superstitions and Beliefs,Work,6–8,3,English,God cares about library hour; practice Honesty: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Some families practice: Offering water to a guest. Practice hospitality and generosity. During library hour, practice honesty. Touching elders’ feet (pranam) is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show honesty during library hour?,"By practicing touching elders’ feet (pranam) and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
291,Regional Indian Superstitions and Beliefs,Honesty,8–10,2,Hinglish,Show Peacemaking when you playground games: Sharing prasad after worship.,Sharing prasad after worship,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Sharing prasad after worship ke dauran playground games mein peacemaking dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Create a recycling checklist for your class.,What is one way to show peacemaking during playground games?,"By practicing sharing prasad after worship and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
292,Regional Indian Superstitions and Beliefs,School,6–8,1,English,"In park clean-ups, choose Humility: Reading a moral story at bedtime.",Reading a moral story at bedtime,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","During park clean-ups, practice humility. Reading a moral story at bedtime is a simple way to show care for others.",Design a poster about the verse.,What is one way to show humility during park clean-ups?,"By practicing reading a moral story at bedtime and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
293,Regional Indian Superstitions and Beliefs,School,8–10,1,English,Be Stewardship in classroom chores: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Psalm 24:1,"The earth is the Lord’s, and everything in it.","During classroom chores, practice stewardship. Tying rakhi to show sibling care is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show stewardship during classroom chores?,"By practicing tying rakhi to show sibling care and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
294,Regional Indian Superstitions and Beliefs,Respect,8–10,3,Hinglish,Show Courage when you family meals: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Some families practice: Offering water to a guest. Practice hospitality and generosity. Planting a tulsi and watering daily ke dauran family meals mein courage dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Act out a short skit with friends.,What is one way to show courage during family meals?,"By practicing planting a tulsi and watering daily and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
295,Regional Indian Superstitions and Beliefs,Family,8–10,2,Hinglish,God cares about park clean-ups; practice Respect: Bringing mithai to celebrate good news.,Bringing mithai to celebrate good news,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Bringing mithai to celebrate good news ke dauran park clean-ups mein respect dikhana seekhein. Buzurgon ko pranam karna chahiye.,Plant a seed and write a care plan.,What is one way to show respect during park clean-ups?,"By practicing bringing mithai to celebrate good news and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
296,Regional Indian Superstitions and Beliefs,School,8–10,2,Hinglish,Be Peacemaking in morning assembly: Lighting a diya in the evening.,Lighting a diya in the evening,Proverbs 15:1,A gentle answer turns away wrath.,Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Lighting a diya in the evening ke dauran morning assembly mein peacemaking dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Make a thank-you card for a helper.,What is one way to show peacemaking during morning assembly?,By practicing lighting a diya in the evening and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
297,Regional Indian Superstitions and Beliefs,Technology,8–10,1,English,Show Self-control when you morning assembly: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Matthew 7:12,Do to others what you would have them do to you.,"During morning assembly, practice self-control. Tying rakhi to show sibling care is a simple way to show care for others.",Design a poster about the verse.,What is one way to show self-control during morning assembly?,By practicing tying rakhi to show sibling care and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
298,Regional Indian Superstitions and Beliefs,Creativity,8–10,3,English,God cares about bus rides; practice Humility: Making rangoli at the doorstep.,Making rangoli at the doorstep,Proverbs 22:1,A good name is more desirable than great riches.,"During bus rides, practice humility. Making rangoli at the doorstep is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show humility during bus rides?,By practicing making rangoli at the doorstep and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
299,Regional Indian Superstitions and Beliefs,Technology,8–10,1,English,God cares about classroom chores; practice Respect: Sharing prasad after worship.,Sharing prasad after worship,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During classroom chores, practice respect. Sharing prasad after worship is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show respect during classroom chores?,"By practicing sharing prasad after worship and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
300,Regional Indian Superstitions and Beliefs,Health,6–8,2,English,God cares about market visits; practice Mercy: Making rangoli at the doorstep.,Making rangoli at the doorstep,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During market visits, practice mercy. Making rangoli at the doorstep is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show mercy during market visits?,"By practicing making rangoli at the doorstep and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
301,Regional Indian Superstitions and Beliefs,Helping,6–8,3,English,Show Stewardship when you morning assembly: Reading a moral story at bedtime.,Reading a moral story at bedtime,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","During morning assembly, practice stewardship. Reading a moral story at bedtime is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show stewardship during morning assembly?,"By practicing reading a moral story at bedtime and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
302,Regional Indian Superstitions and Beliefs,Festival,10–12,1,Hinglish,God cares about playground games; practice Courage: Listening to grandparents’ stories.,Listening to grandparents’ stories,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Listening to grandparents’ stories ke dauran playground games mein courage dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Plant a seed and write a care plan.,What is one way to show courage during playground games?,"By practicing listening to grandparents’ stories and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
303,Regional Indian Superstitions and Beliefs,Travel,8–10,1,Hinglish,God cares about morning assembly; practice Peacemaking: Reading a moral story at bedtime.,Reading a moral story at bedtime,Proverbs 15:1,A gentle answer turns away wrath.,Reading a moral story at bedtime ke dauran morning assembly mein peacemaking dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Write two sentences on how to apply this today.,What is one way to show peacemaking during morning assembly?,By practicing reading a moral story at bedtime and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
304,Regional Indian Superstitions and Beliefs,Travel,8–10,2,Hinglish,Be Respect in festival time: Listening to grandparents’ stories.,Listening to grandparents’ stories,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.",Listening to grandparents’ stories ke dauran festival time mein respect dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Design a poster about the verse.,What is one way to show respect during festival time?,"By practicing listening to grandparents’ stories and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
305,Regional Indian Superstitions and Beliefs,Creativity,10–12,3,Hinglish,God cares about morning assembly; practice Gratitude: Keeping the temple area clean.,Keeping the temple area clean,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Keeping the temple area clean ke dauran morning assembly mein gratitude dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Plant a seed and write a care plan.,What is one way to show gratitude during morning assembly?,"By practicing keeping the temple area clean and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
306,Regional Indian Superstitions and Beliefs,Health,10–12,2,English,"In family meals, choose Peacemaking: Listening to grandparents’ stories.",Listening to grandparents’ stories,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. During family meals, practice peacemaking. Listening to grandparents’ stories is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show peacemaking during family meals?,"By practicing listening to grandparents’ stories and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
307,Regional Indian Superstitions and Beliefs,Health,8–10,3,English,God cares about bus rides; practice Stewardship: Bringing mithai to celebrate good news.,Bringing mithai to celebrate good news,Matthew 7:12,Do to others what you would have them do to you.,"Some families practice: Offering water to a guest. Practice hospitality and generosity. During bus rides, practice stewardship. Bringing mithai to celebrate good news is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show stewardship during bus rides?,By practicing bringing mithai to celebrate good news and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
308,Regional Indian Superstitions and Beliefs,Creativity,6–8,2,English,"In sports practice, choose Honesty: Tying rakhi to show sibling care.",Tying rakhi to show sibling care,Proverbs 15:1,A gentle answer turns away wrath.,"During sports practice, practice honesty. Tying rakhi to show sibling care is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show honesty during sports practice?,By practicing tying rakhi to show sibling care and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
309,Regional Indian Superstitions and Beliefs,Civics,10–12,2,English,Show Hard work when you school line: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During school line, practice hard work. Touching elders’ feet (pranam) is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show hard work during school line?,"By practicing touching elders’ feet (pranam) and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
310,Regional Indian Superstitions and Beliefs,Festival,6–8,1,Hinglish,Show Honesty when you bus rides: Lighting a diya in the evening.,Lighting a diya in the evening,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Lighting a diya in the evening ke dauran bus rides mein honesty dikhana seekhein. Buzurgon ko pranam karna chahiye.,Make a thank-you card for a helper.,What is one way to show honesty during bus rides?,"By practicing lighting a diya in the evening and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
311,Regional Indian Superstitions and Beliefs,Technology,8–10,2,Hinglish,Show Gratitude when you library hour: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Proverbs 22:1,A good name is more desirable than great riches.,Tying rakhi to show sibling care ke dauran library hour mein gratitude dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Design a poster about the verse.,What is one way to show gratitude during library hour?,By practicing tying rakhi to show sibling care and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
312,Regional Indian Superstitions and Beliefs,Nature,6–8,1,English,God cares about school line; practice Kindness: Gifting fruits when visiting someone.,Gifting fruits when visiting someone,Matthew 7:12,Do to others what you would have them do to you.,"During school line, practice kindness. Gifting fruits when visiting someone is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show kindness during school line?,By practicing gifting fruits when visiting someone and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
313,Regional Indian Superstitions and Beliefs,Festival,10–12,2,English,"In sports practice, choose Peacemaking: Lighting a diya in the evening.",Lighting a diya in the evening,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","During sports practice, practice peacemaking. Lighting a diya in the evening is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show peacemaking during sports practice?,"By practicing lighting a diya in the evening and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
314,Regional Indian Superstitions and Beliefs,Helping,6–8,3,Hinglish,Show Hard work when you playground games: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Proverbs 3:5,Trust in the Lord with all your heart.,Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. Planting a tulsi and watering daily ke dauran playground games mein hard work dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Act out a short skit with friends.,What is one way to show hard work during playground games?,By practicing planting a tulsi and watering daily and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
315,Regional Indian Superstitions and Beliefs,Sports,8–10,3,Hinglish,God cares about bus rides; practice Respect: Keeping the temple area clean.,Keeping the temple area clean,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Keeping the temple area clean ke dauran bus rides mein respect dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Create a recycling checklist for your class.,What is one way to show respect during bus rides?,"By practicing keeping the temple area clean and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
316,Regional Indian Superstitions and Beliefs,Health,6–8,2,English,Show Honesty when you homework time: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Psalm 24:1,"The earth is the Lord’s, and everything in it.","During homework time, practice honesty. Tying rakhi to show sibling care is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show honesty during homework time?,"By practicing tying rakhi to show sibling care and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
317,Regional Indian Superstitions and Beliefs,Civics,8–10,1,Hinglish,"In park clean-ups, choose Gratitude: Keeping shoes outside before entering.",Keeping shoes outside before entering,Proverbs 15:1,A gentle answer turns away wrath.,Keeping shoes outside before entering ke dauran park clean-ups mein gratitude dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Make a thank-you card for a helper.,What is one way to show gratitude during park clean-ups?,By practicing keeping shoes outside before entering and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
318,Regional Indian Superstitions and Beliefs,School,8–10,1,English,Show Kindness when you rainy season: Gifting fruits when visiting someone.,Gifting fruits when visiting someone,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During rainy season, practice kindness. Gifting fruits when visiting someone is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show kindness during rainy season?,"By practicing gifting fruits when visiting someone and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
319,Regional Indian Superstitions and Beliefs,Honesty,8–10,1,English,Be Courage in park clean-ups: Keeping the temple area clean.,Keeping the temple area clean,Proverbs 15:1,A gentle answer turns away wrath.,"During park clean-ups, practice courage. Keeping the temple area clean is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show courage during park clean-ups?,By practicing keeping the temple area clean and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
320,Regional Indian Superstitions and Beliefs,Respect,10–12,3,English,God cares about music practice; practice Self-control: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Matthew 7:12,Do to others what you would have them do to you.,"During music practice, practice self-control. Touching elders’ feet (pranam) is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show self-control during music practice?,By practicing touching elders’ feet (pranam) and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
321,Regional Indian Superstitions and Beliefs,Helping,6–8,1,Hinglish,Be Stewardship in market visits: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Proverbs 22:1,A good name is more desirable than great riches.,Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. Planting a tulsi and watering daily ke dauran market visits mein stewardship dikhana seekhein. Buzurgon ko pranam karna chahiye.,Act out a short skit with friends.,What is one way to show stewardship during market visits?,By practicing planting a tulsi and watering daily and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
322,Regional Indian Superstitions and Beliefs,Civics,10–12,1,Hinglish,"In market visits, choose Peacemaking: Touching elders’ feet (pranam).",Touching elders’ feet (pranam),Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. Touching elders’ feet (pranam) ke dauran market visits mein peacemaking dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Make a thank-you card for a helper.,What is one way to show peacemaking during market visits?,"By practicing touching elders’ feet (pranam) and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
323,Regional Indian Superstitions and Beliefs,Civics,6–8,2,Hinglish,"In homework time, choose Self-control: Keeping shoes outside before entering.",Keeping shoes outside before entering,Proverbs 22:1,A good name is more desirable than great riches.,Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. Keeping shoes outside before entering ke dauran homework time mein self-control dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Make a thank-you card for a helper.,What is one way to show self-control during homework time?,By practicing keeping shoes outside before entering and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
324,Regional Indian Superstitions and Beliefs,Festival,10–12,2,English,Be Gratitude in bus rides: Keeping shoes outside before entering.,Keeping shoes outside before entering,Matthew 7:12,Do to others what you would have them do to you.,"During bus rides, practice gratitude. Keeping shoes outside before entering is a simple way to show care for others.",Design a poster about the verse.,What is one way to show gratitude during bus rides?,By practicing keeping shoes outside before entering and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
325,Regional Indian Superstitions and Beliefs,Technology,8–10,1,English,"In sports practice, choose Honesty: Lighting a diya in the evening.",Lighting a diya in the evening,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","During sports practice, practice honesty. Lighting a diya in the evening is a simple way to show care for others.",Design a poster about the verse.,What is one way to show honesty during sports practice?,"By practicing lighting a diya in the evening and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
326,Regional Indian Superstitions and Beliefs,Civics,6–8,3,English,Be Peacemaking in market visits: Sharing prasad after worship.,Sharing prasad after worship,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. During market visits, practice peacemaking. Sharing prasad after worship is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show peacemaking during market visits?,"By practicing sharing prasad after worship and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
327,Regional Indian Superstitions and Beliefs,Work,6–8,3,Hinglish,God cares about market visits; practice Kindness: Gifting fruits when visiting someone.,Gifting fruits when visiting someone,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Gifting fruits when visiting someone ke dauran market visits mein kindness dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Draw a comic showing the lesson.,What is one way to show kindness during market visits?,"By practicing gifting fruits when visiting someone and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
328,Regional Indian Superstitions and Beliefs,Civics,8–10,1,English,Be Honesty in morning assembly: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Some families practice: Offering water to a guest. Practice hospitality and generosity. During morning assembly, practice honesty. Planting a tulsi and watering daily is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show honesty during morning assembly?,"By practicing planting a tulsi and watering daily and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
329,Regional Indian Superstitions and Beliefs,Sports,8–10,1,Hinglish,Be Humility in festival time: Reading a moral story at bedtime.,Reading a moral story at bedtime,Proverbs 3:5,Trust in the Lord with all your heart.,Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Reading a moral story at bedtime ke dauran festival time mein humility dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Make a thank-you card for a helper.,What is one way to show humility during festival time?,By practicing reading a moral story at bedtime and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
330,Regional Indian Superstitions and Beliefs,Creativity,6–8,2,English,"In morning assembly, choose Respect: Reading a moral story at bedtime.",Reading a moral story at bedtime,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. During morning assembly, practice respect. Reading a moral story at bedtime is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show respect during morning assembly?,"By practicing reading a moral story at bedtime and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
331,Regional Indian Superstitions and Beliefs,School,8–10,2,Hinglish,Show Peacemaking when you festival time: Keeping the temple area clean.,Keeping the temple area clean,Matthew 7:12,Do to others what you would have them do to you.,Keeping the temple area clean ke dauran festival time mein peacemaking dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Draw a comic showing the lesson.,What is one way to show peacemaking during festival time?,By practicing keeping the temple area clean and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
332,Regional Indian Superstitions and Beliefs,Festival,6–8,2,Hinglish,Show Mercy when you festival time: Keeping shoes outside before entering.,Keeping shoes outside before entering,Matthew 7:12,Do to others what you would have them do to you.,Some families practice: Offering water to a guest. Practice hospitality and generosity. Keeping shoes outside before entering ke dauran festival time mein mercy dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Make a thank-you card for a helper.,What is one way to show mercy during festival time?,By practicing keeping shoes outside before entering and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
333,Regional Indian Superstitions and Beliefs,Nature,10–12,3,Hinglish,Show Self-control when you playground games: Gifting fruits when visiting someone.,Gifting fruits when visiting someone,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Gifting fruits when visiting someone ke dauran playground games mein self-control dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Plant a seed and write a care plan.,What is one way to show self-control during playground games?,"By practicing gifting fruits when visiting someone and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
334,Regional Indian Superstitions and Beliefs,Family,6–8,2,Hinglish,God cares about morning assembly; practice Respect: Keeping the temple area clean.,Keeping the temple area clean,Proverbs 3:5,Trust in the Lord with all your heart.,Keeping the temple area clean ke dauran morning assembly mein respect dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Create a recycling checklist for your class.,What is one way to show respect during morning assembly?,By practicing keeping the temple area clean and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
335,Regional Indian Superstitions and Beliefs,Respect,8–10,2,English,Show Hard work when you market visits: Making rangoli at the doorstep.,Making rangoli at the doorstep,Proverbs 22:1,A good name is more desirable than great riches.,"During market visits, practice hard work. Making rangoli at the doorstep is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show hard work during market visits?,By practicing making rangoli at the doorstep and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
336,Regional Indian Superstitions and Beliefs,Travel,10–12,2,English,"In school line, choose Stewardship: Touching elders’ feet (pranam).",Touching elders’ feet (pranam),Proverbs 15:1,A gentle answer turns away wrath.,"During school line, practice stewardship. Touching elders’ feet (pranam) is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show stewardship during school line?,By practicing touching elders’ feet (pranam) and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
337,Regional Indian Superstitions and Beliefs,School,6–8,3,Hinglish,Show Gratitude when you homework time: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Touching elders’ feet (pranam) ke dauran homework time mein gratitude dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Create a recycling checklist for your class.,What is one way to show gratitude during homework time?,"By practicing touching elders’ feet (pranam) and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
338,Regional Indian Superstitions and Beliefs,Family,6–8,1,English,Show Courage when you family meals: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During family meals, practice courage. Touching elders’ feet (pranam) is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show courage during family meals?,"By practicing touching elders’ feet (pranam) and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
339,Regional Indian Superstitions and Beliefs,Health,6–8,3,Hinglish,"In market visits, choose Respect: Making rangoli at the doorstep.",Making rangoli at the doorstep,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. Making rangoli at the doorstep ke dauran market visits mein respect dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Design a poster about the verse.,What is one way to show respect during market visits?,"By practicing making rangoli at the doorstep and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
340,Regional Indian Superstitions and Beliefs,Civics,10–12,3,Hinglish,Be Gratitude in temple/church visits: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Touching elders’ feet (pranam) ke dauran temple/church visits mein gratitude dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Make a thank-you card for a helper.,What is one way to show gratitude during temple/church visits?,"By practicing touching elders’ feet (pranam) and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
341,Regional Indian Superstitions and Beliefs,Sports,10–12,2,English,Show Honesty when you music practice: Lighting a diya in the evening.,Lighting a diya in the evening,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During music practice, practice honesty. Lighting a diya in the evening is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show honesty during music practice?,"By practicing lighting a diya in the evening and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
342,Regional Indian Superstitions and Beliefs,Health,8–10,2,Hinglish,"In market visits, choose Courage: Tying rakhi to show sibling care.",Tying rakhi to show sibling care,Proverbs 3:5,Trust in the Lord with all your heart.,Tying rakhi to show sibling care ke dauran market visits mein courage dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Plant a seed and write a care plan.,What is one way to show courage during market visits?,By practicing tying rakhi to show sibling care and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
